fecha,id_camion,tipo_camion,id_chofer,nombre_chofer,viajes,tierra_transportada,combustible,litros_cargados
2023-03-26,Vol-08,Volquete Mediano,CH-10,Chofer 10,4,40.68,399.27,398.79
2023-03-26,Vol-06,Volquete Mediano,CH-10,Chofer 10,5,50.12,580.35,604.2
2023-03-26,Vol-15,Volquete Grande,CH-01,Chofer 1,4,39.36,715.47,734.0
2023-03-26,Vol-09,Volquete Mediano,CH-15,Chofer 15,4,31.92,403.63,417.53
2023-03-26,Art-18,Articulado,CH-25,Chofer 25,2,23.81,361.54,359.02
2023-03-26,Vol-13,Volquete Grande,CH-22,Chofer 22,3,28.25,399.87,381.27
2023-03-26,Art-16,Articulado,CH-13,Chofer 13,3,37.7,589.69,595.97
2023-03-26,Vol-04,Volquete Pequeño,CH-15,Chofer 15,4,23.97,304.47,301.97
2023-03-26,Vol-10,Volquete Mediano,CH-04,Chofer 4,4,32.99,468.5,449.35
2023-03-26,Vol-05,Volquete Pequeño,CH-12,Chofer 12,3,16.57,265.72,277.97
2023-03-26,Vol-07,Volquete Mediano,CH-12,Chofer 12,2,16.69,243.57,236.35
2023-03-26,Art-19,Articulado,CH-16,Chofer 16,2,18.87,397.62,416.46
2023-03-26,Vol-11,Volquete Grande,CH-19,Chofer 19,3,27.8,460.59,470.13
2023-03-27,Vol-06,Volquete Mediano,CH-13,Chofer 13,3,26.58,313.37,316.7
2023-03-27,Art-20,Articulado,CH-22,Chofer 22,1,9.67,184.75,186.72
2023-03-27,Vol-05,Volquete Pequeño,CH-01,Chofer 1,7,43.8,595.46,581.39
2023-03-27,Vol-11,Volquete Grande,CH-10,Chofer 10,2,22.23,315.3,324.27
2023-03-27,Vol-09,Volquete Mediano,CH-01,Chofer 1,2,16.8,240.42,246.29
2023-03-27,Vol-08,Volquete Mediano,CH-15,Chofer 15,3,25.81,360.88,368.71
2023-03-27,Vol-01,Volquete Pequeño,CH-16,Chofer 16,4,18.22,369.81,382.57
2023-03-27,Art-16,Articulado,CH-01,Chofer 1,3,39.89,706.22,729.68
2023-03-27,Vol-13,Volquete Grande,CH-19,Chofer 19,3,28.29,398.65,392.91
2023-03-27,Art-18,Articulado,CH-11,Chofer 11,2,20.32,392.67,388.18
2023-03-27,Vol-12,Volquete Grande,CH-07,Chofer 7,2,17.14,293.76,282.62
2023-03-27,Art-17,Articulado,CH-13,Chofer 13,4,45.09,778.19,743.48
2023-03-27,Vol-03,Volquete Pequeño,CH-19,Chofer 19,5,25.22,418.79,429.71
2023-03-27,Vol-02,Volquete Pequeño,CH-05,Chofer 5,3,13.17,208.66,218.22
2023-03-27,Vol-07,Volquete Mediano,CH-10,Chofer 10,5,48.98,572.41,586.13
2023-03-27,Vol-04,Volquete Pequeño,CH-22,Chofer 22,4,22.87,322.96,335.84
2023-03-28,Vol-03,Volquete Pequeño,CH-09,Chofer 9,4,19.96,354.76,349.49
2023-03-28,Art-17,Articulado,CH-20,Chofer 20,1,9.87,196.18,186.69
2023-03-28,Vol-02,Volquete Pequeño,CH-10,Chofer 10,5,34.77,334.04,339.66
2023-03-28,Vol-08,Volquete Mediano,CH-05,Chofer 5,3,21.2,339.32,333.33
2023-03-28,Vol-12,Volquete Grande,CH-24,Chofer 24,2,13.45,300.81,289.58
2023-03-28,Vol-15,Volquete Grande,CH-19,Chofer 19,1,7.78,153.13,157.0
2023-03-28,Art-20,Articulado,CH-20,Chofer 20,2,19.05,442.86,422.51
2023-03-28,Vol-04,Volquete Pequeño,CH-16,Chofer 16,3,15.7,225.24,228.72
2023-03-28,Vol-10,Volquete Mediano,CH-12,Chofer 12,2,14.56,264.91,259.98
2023-03-28,Vol-06,Volquete Mediano,CH-16,Chofer 16,2,13.73,204.21,195.48
2023-03-28,Vol-07,Volquete Mediano,CH-22,Chofer 22,3,21.9,348.0,344.02
2023-03-28,Art-16,Articulado,CH-06,Chofer 6,2,20.54,424.87,403.97
2023-03-28,Art-19,Articulado,CH-18,Chofer 18,3,37.98,490.05,490.2
2023-03-28,Vol-09,Volquete Mediano,CH-21,Chofer 21,4,31.74,441.4,444.04
2023-03-28,Vol-14,Volquete Grande,CH-25,Chofer 25,3,24.71,382.71,370.67
2023-03-28,Art-18,Articulado,CH-10,Chofer 10,2,25.64,467.22,465.83
2023-03-29,Vol-10,Volquete Mediano,CH-08,Chofer 8,6,53.98,762.94,751.51
2023-03-29,Art-17,Articulado,CH-03,Chofer 3,2,23.89,466.69,469.5
2023-03-29,Vol-01,Volquete Pequeño,CH-11,Chofer 11,5,24.01,373.28,368.56
2023-03-29,Vol-02,Volquete Pequeño,CH-13,Chofer 13,3,16.09,197.85,196.44
2023-03-29,Vol-13,Volquete Grande,CH-04,Chofer 4,3,28.25,409.04,422.62
2023-03-29,Vol-04,Volquete Pequeño,CH-24,Chofer 24,3,12.87,222.92,224.67
2023-03-29,Vol-11,Volquete Grande,CH-23,Chofer 23,3,29.27,418.51,404.2
2023-03-29,Vol-06,Volquete Mediano,CH-04,Chofer 4,4,32.57,506.5,513.02
2023-03-29,Art-16,Articulado,CH-09,Chofer 9,3,27.72,582.75,565.02
2023-03-29,Vol-15,Volquete Grande,CH-24,Chofer 24,2,12.14,297.95,298.37
2023-03-29,Art-20,Articulado,CH-12,Chofer 12,2,19.9,411.34,412.45
2023-03-29,Art-19,Articulado,CH-05,Chofer 5,2,18.73,320.95,323.92
2023-03-29,Vol-03,Volquete Pequeño,CH-25,Chofer 25,7,39.21,667.53,660.44
2023-03-29,Vol-05,Volquete Pequeño,CH-04,Chofer 4,4,21.19,274.89,283.05
2023-03-29,Vol-07,Volquete Mediano,CH-08,Chofer 8,4,40.72,458.74,450.18
2023-03-30,Vol-11,Volquete Grande,CH-04,Chofer 4,3,27.61,421.36,433.37
2023-03-30,Vol-09,Volquete Mediano,CH-15,Chofer 15,3,23.36,352.88,335.64
2023-03-30,Art-16,Articulado,CH-25,Chofer 25,3,34.82,524.83,520.92
2023-03-30,Vol-15,Volquete Grande,CH-23,Chofer 23,3,24.54,467.37,456.85
2023-03-30,Vol-02,Volquete Pequeño,CH-20,Chofer 20,5,26.72,429.98,424.5
2023-03-30,Art-17,Articulado,CH-13,Chofer 13,1,12.04,211.9,214.81
2023-03-30,Art-19,Articulado,CH-11,Chofer 11,1,10.17,226.86,231.13
2023-03-30,Art-18,Articulado,CH-21,Chofer 21,3,38.34,540.52,524.51
2023-03-30,Vol-01,Volquete Pequeño,CH-04,Chofer 4,3,17.68,207.88,217.81
2023-03-30,Vol-04,Volquete Pequeño,CH-13,Chofer 13,5,33.09,327.57,312.54
2023-03-30,Vol-10,Volquete Mediano,CH-12,Chofer 12,3,24.42,337.04,330.34
2023-03-30,Vol-12,Volquete Grande,CH-20,Chofer 20,4,33.38,508.4,521.66
2023-03-30,Vol-05,Volquete Pequeño,CH-24,Chofer 24,3,11.42,216.33,207.12
2023-03-30,Vol-06,Volquete Mediano,CH-06,Chofer 6,4,33.68,391.46,397.69
2023-03-30,Art-20,Articulado,CH-19,Chofer 19,2,19.98,336.2,348.73
2023-03-30,Vol-07,Volquete Mediano,CH-02,Chofer 2,4,33.22,405.99,426.17
2023-03-30,Vol-13,Volquete Grande,CH-07,Chofer 7,3,26.33,509.99,507.66
2023-03-30,Vol-08,Volquete Mediano,CH-13,Chofer 13,3,26.05,371.11,378.62
2023-03-31,Art-19,Articulado,CH-08,Chofer 8,3,37.67,534.81,519.84
2023-03-31,Vol-11,Volquete Grande,CH-23,Chofer 23,3,29.58,529.96,546.49
2023-03-31,Vol-14,Volquete Grande,CH-16,Chofer 16,1,6.58,150.3,143.24
2023-03-31,Vol-15,Volquete Grande,CH-09,Chofer 9,3,25.26,407.92,408.51
2023-03-31,Vol-13,Volquete Grande,CH-11,Chofer 11,1,9.54,167.05,171.45
2023-03-31,Vol-07,Volquete Mediano,CH-01,Chofer 1,5,46.97,561.11,559.42
2023-03-31,Art-18,Articulado,CH-18,Chofer 18,2,26.62,420.0,434.87
2023-03-31,Art-17,Articulado,CH-19,Chofer 19,3,31.41,583.91,558.87
2023-03-31,Vol-04,Volquete Pequeño,CH-22,Chofer 22,5,25.54,392.17,408.29
2023-03-31,Vol-05,Volquete Pequeño,CH-23,Chofer 23,5,28.09,443.45,444.46
2023-03-31,Art-20,Articulado,CH-03,Chofer 3,2,24.42,468.88,482.94
2023-03-31,Vol-06,Volquete Mediano,CH-06,Chofer 6,3,22.45,391.31,408.65
2023-03-31,Vol-03,Volquete Pequeño,CH-12,Chofer 12,3,16.34,237.66,240.11
2023-03-31,Vol-09,Volquete Mediano,CH-19,Chofer 19,5,37.79,612.15,596.88
2023-03-31,Vol-12,Volquete Grande,CH-17,Chofer 17,3,29.16,484.07,505.32
2023-03-31,Art-16,Articulado,CH-17,Chofer 17,2,20.96,439.38,440.3
2023-03-31,Vol-02,Volquete Pequeño,CH-20,Chofer 20,5,27.5,396.01,407.63
2023-03-31,Vol-08,Volquete Mediano,CH-18,Chofer 18,3,29.16,364.89,368.39
